id,title,company,skills,location,salary_min,salary_max,type,age_preference,experience_required,education_required,description,category,source,job_url,scraped_at
scraped_vietnamworks_algolia_00933,Kỹ Sư Phòng Sản Xuất,"SEI Electronic Components (Vietnam), Ltd.",Sản xuất,Hà Nội,9200000,17250000,full-time,any,0,university,"Là thành viên của Tập đoàn Sumitomo Electric (Nhật Bản), SEI Việt Nam không chỉ sản xuất linh kiện điện tử hàng đầu mà còn vận hành dựa trên &#34;Tinh thần Sumitomo&#34; : Đặt sự trung thực lên hàng đầu và không ngừng cải tiến (Kaizen) để đóng góp cho một xã hội bền vững.... Yêu cầu: - Tốt nghiệp đai học chuyên ngành kỹ thuật - Có thể sử dụng tiếng anh trong công việc - Nhiệt tình và có khả năng làm việc dưới áp lực. - Sẵn sàng làm thêm giờ khi được yêu cầu. Địa điểm: - KCN Thăng Long, Thiên Lộc, Hà Nội CHẾ ĐỘ PHÚC LỢI: Chế độ lương...",production,VietnamWorks_Algolia,https://www.vietnamworks.com/ky-su-phong-san-xuat--2054546-jv,2026-05-25T23:16:54.917762
scraped_vietnamworks_algolia_05447,"Chuyên Viên Quan Hệ Khách Hàng Cá Nhân/ Doanh Nghiệp (Hà Nội, Đồng Nai, Đông Nam Bộ)",Ngân Hàng TMCP Phát Triển TP.HCM (HDBank),Cơ khí,Nghệ An,8000000,15000000,full-time,any,1,university,"Địa điểm: Hà Nội, Đông Nam Bộ, Đồng Nai • Khai thác, tiếp nhận nhu cầu tín dụng; thu thập hồ sơ tín dụng; thẩm định khách hàng; trình hồ sơ cấp tín dụng theo quy định của HDBank; • Khai thác, tiếp thị bán các sản phẩm, dịch vụ ngân hàng của HDBank • Giám sát... Yêu cầu: • Có ít nhất 1 năm kinh nghiệm về bán hàng (ưu tiên kinh nghiệm trong lĩnh vực Tài chính - Ngân hàng). • Tốt nghiệp Đại học trở lên các ngành khối Kinh tế; • Kỹ năng giao tiếp, bán hàng, đàm phán & thuyết phục. • Kỹ năng giải quyết vấn đề và ra quyết...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/chuyen-vien-quan-he-khach-hang-ca-nhan-doanh-nghiep-ha-noi-dong-nai-dong-nam-bo-2058947-jv,2026-05-26T12:56:52.219907
scraped_vietnamworks_algolia_06128,Nhân Viên Quản Lý Kho,Công Ty TNHH Emberfoods,Kế toán|Kho vận,Hồ Chí Minh,400000000,600000000,full-time,<50,2,high,"A. Xuất – Nhập hàng 1. Nhập kho NVL, bao bì, hóa chất - Đối chiếu hàng thực nhận với PO/Phiếu giao hàng - Kiểm tra cảm quan hàng hóa; Cân/đo lại hàng có giá trị cao hoặc nghi ngờ sai số. - Kiểm tra COA/CO/CQ với các nguyên liệu bắt buộc theo HACCP (bột, bơ, sữa,... Yêu cầu: - Tốt nghiệp nghề/trung cấp/cao đẳng chuyên ngành: Quản trị kho vận, Logistics, Kinh tế, Công nghệ thực phẩm hoặc tương đương - Kinh nghiệm từ 2 năm ở vị trí tương đương tại các nhà máy/xưởng sản xuất. Ưu tiên ứng viên từng làm việc tại các công ty sản xuất thực phẩm có...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/nhan-vien-quan-ly-kho--2054314-jv,2026-05-26T12:56:53.693873
scraped_vietnamworks_algolia_05485,[URGENT] [HANOI] Employee Experience & Event Manager (Experienced),CÔNG TY TNHH YIC ONE,Communication|English,Hà Nội,9200000,17250000,full-time,any,3,high,"1. Job Summary • The Employee Experience & Event Manager will be responsible for designing and executing unique corporate events • that reflect YIC’s core values and ESG (Environmental, Social, and Governance) vision. • This role aims to strengthen the sense of belonging among employees, foster a vibrant organizational culture, • and lead successful large-scale events in collaboration... Yêu cầu: • Minimum 3 years of experience in corporate events, sustainability initiatives, employer branding, or marketing/PR projects. • Strong creative planning, content development, and storytelling skills with proven project management ability. • Excellent communication skills to engage diverse teams and build cross-cultural connections. • Fluency in English, both written and spoken. • Proactive, energetic mindset with passion for creating...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/urgent-hanoi-employee-experience-and-event-manager-experienced-2053541-jv,2026-05-26T12:56:52.296719
scraped_vietnamworks_algolia_01202,Auditor/ Loss Adjuster,Vrs VietAdjusters,Problem Solving|English|Excel,Hà Nội,9200000,17250000,full-time,any,0,university,"vrs VietAdjusters is one of Vietnam’s top loss‑adjusting firms and part of vrs Adjusters – one of the world’s top‑3 loss‑adjusting networks (300&#43; offices across 140&#43; countries). Fresh off our win as “Adjuster of the Year – Vietnam”, we’re recruiting bright graduates ready to turn accounting skills into real‑world impact. What You’ll Get: • Attractive salary & benefits package... Yêu cầu: What We’re Looking For Must‑Have: • Bachelor’s in Accounting / Auditing Internship or project experience in finance / audit • Good English (writing & speaking) Additional language skills • Strong Excel & basic accounting software Familiarity with AI / data analysis tools • Team spirit, willingness to learn, and drive to grow • Curious mindset & problem solving flair Nice‑to‑Have: • Internship or project experience in...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/auditor-loss-adjuster--2058014-jv,2026-05-25T23:38:03.233883
scraped_vietnamworks_algolia_05666,Kỹ Thuật Điện,Công Ty TNHH Xây Dựng Đông Nam,Cơ khí|Điện,Bà Rịa Vũng Tàu,8000000,15000000,full-time,<40,2,high,"MÔ TẢ CÔNG VIỆC: - Theo dõi, giám sát thi công hệ thống điện trên công trường. - Đi thực tế, kiểm tra công trường. - Tuân thủ các quy trình thiết kế của công ty và các quy định, tiêu chuẩn chuyên ngành. - Đề xuất vật tư thiết bị và kiểm soát khối lượng, trang thiết... Yêu cầu: • Tốt nghiệp Trung cấp/Cao Đẳng/Đại Học chuyên ngành hệ thống điện, kỹ thuật điện, điện công nghiệp, điện dân dụng, cơ khí, hoặc kỹ sư ngành MEP • Ưu tiên có kinh nghiệm tham gia thiết kế, thi công hệ thống điện (Trạm điện, tủ động lực, chiếu sáng…). • Am hiểu các kỹ thuật...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/ky-thuat-djien-2058624-jv,2026-05-26T12:56:52.662774
scraped_vietnamworks_algolia_01320,Kỹ Sư Kết Cấu,Toda Vietnam Company Limited,,Hà Nội,0,20000000,full-time,<35,2,high,"Mô tả công việc • Tham gia phát triển dự án từ giai đoạn thiết kế ý tưởng đến hồ sơ mời thầu và hồ sơ thi công. • Phối hợp với team thiết kế, đóng góp ý tưởng và chia sẻ chuyên môn. • Triển khai bản vẽ kết cấu và lập bảng tính toán kết cấu.... Yêu cầu: Yêu cầu ứng viên • Tốt nghiệp Đại học chuyên ngành Xây dựng hoặc liên quan. • Có ít nhất 1 năm kinh nghiệm (chấp nhận sinh viên mới tốt nghiệp loại Khá/Giỏi chuyên ngành Kết cấu). • Nắm vững tiêu chuẩn thiết kế Việt Nam và các tiêu chuẩn quốc tế phổ biến (Eurocode, ACI, AISC…). • Sử...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/ky-su-ket-cau-2054134-jv,2026-05-25T23:38:03.485942
scraped_vietnamworks_algolia_02124,Kỹ Sư Điện Công Nghiệp,Công Ty Cổ Phần Nosco Shipyard,Điện,Quảng Ninh,8000000,15000000,full-time,any,1,university,"2.1. Giám sát thi công tại Nhà máy • Giám sát các nhà thầu phụ thi công hệ thống điện và cơ khí tại hiện trường • Đảm bảo công nhân thực hiện đúng: o Bản vẽ thiết kế o Biện pháp thi công đã được phê duyệt o Tiêu chuẩn, quy chuẩn kỹ thuật ________________________________________ 2.2. Kiểm soát tiến độ • Theo... Yêu cầu: • Tốt nghiệp Đại học/Cao đẳng chuyên ngành Điện- Cơ khí hoặc các ngành liên quan. • Có ít nhất 1–3 năm kinh nghiệm ở vị trí tương đương (ưu tiên ngành sản xuất, đóng tàu, cơ khí). • Sử dụng thành thạo AutoCAD, bóc tách bản vẽ kỹ thuật điện • Trung thực, cẩn thận, có...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/ky-su-djien-cong-nghiep-2047975-jv,2026-05-25T23:57:16.560629
scraped_vietnamworks_algolia_01838,Chuyên Gia Nghiên Cứu Thị Trường và Am Hiểu Khách Hàng (BĐS),One Mount,Cơ khí,Hà Nội,1000,2000,full-time,any,7,university,"VỀ ONE MOUNT One Mount được thành lập với tham vọng xây dựng hệ sinh thái công nghệ lớn nhất Việt Nam, cung cấp các giải pháp và dịch vụ xuyên suốt chuỗi giá trị từ lĩnh vực dịch vụ tài chính, phân phối, bất động sản và bán lẻ. Với thế mạnh về... Yêu cầu: 1. Về học vấn & Kinh nghiệm: • Trình độ: Tốt nghiệp Đại học trở lên các chuyên ngành Kinh tế, Tài chính, Ngoại thương hoặc các chuyên ngành liên quan. • Kinh nghiệm chuyên môn: Tối thiểu 07 năm kinh nghiệm trong lĩnh vực nghiên cứu thị trường tại các công ty BĐS hoặc tư vấn nước...",skilled,VietnamWorks_Algolia,https://www.vietnamworks.com/chuyen-gia-nghien-cuu-thi-truong-va-am-hieu-khach-hang-bds--2046044-jv,2026-05-25T23:57:15.987503
scraped_vietnamworks_algolia_05928,Customer Service Executive ( Financial Services ),Fiingroup,Kinh doanh,Hà Nội,1000,700000000,full-time,<35,2,high,"1. Kết nối & Phát triển thị trường • Xây dựng và duy trì quan hệ với khách hàng B2B trong lĩnh vực tài chính/chứng khoán. • Tham gia các cộng đồng chuyên môn và hỗ trợ giới thiệu sản phẩm, dịch vụ. • Phối hợp tổ chức hội thảo khách hàng cùng nội bộ hoặc với đối... Yêu cầu: • Kỹ năng giao tiếp, đàm phán và thuyết phục tốt. • Khả năng networking và xây dựng quan hệ nhanh. • Biết sử dụng LinkedIn hoặc công cụ tìm kiếm dữ liệu doanh nghiệp. • Tư duy chủ động, kiên trì và hướng mục tiêu. • Hiểu biết về thị trường tài chính và sản phẩm của công...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/customer-service-executive-financial-services-2058288-jv,2026-05-26T12:56:53.272270
scraped_vietnamworks_algolia_04416,Nhân Viên Định Phí,Tổng Công Ty CP Bảo Hiểm Toàn Cầu (GIC),Sql|Power Bi|Excel,Hồ Chí Minh,9600000,18000000,full-time,any,1,high,"I. Quản trị dữ liệu • Trích xuất, làm sạch và xử lý dữ liệu từ các hệ thống nội bộ (SQL, Excel, BI tools) • Xây dựng các tiêu chi đo lường chất lượng dữ liệu và thực hiện kiểm tra định kỳ nhằm kiểm soát độ tin cậy, phát hiện sai lệch • Thiết kế... Yêu cầu: Yêu cầu: - Kinh nghiệm: 1 - 3 năm - Có kiến thức cơ bản về dữ liệu, thống kê và nghiệp vụ bảo hiểm. - Kinh nghiệm trong lĩnh vực phân tích dữ liệu, định phí hoặc các công việc liên quan. - Kỹ năng/công cụ: ưu tiên SQL, power BI, Excel (Pivot, Power Query…). Thông tin...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/nhan-vien-dinh-phi--2042919-jv,2026-05-26T00:31:27.239950
scraped_vietnamworks_algolia_02950,Sales Representative/ Đại Diện Kinh Doanh,Sony Electronics Vietnam,Excel|Word,Hải Phòng,7600000,14250000,full-time,any,1,high,"1. Store visit/Thị sát cửa hàng Select potential sub -dealer to co-operate on each area & visit. Target based on Visit Plan from Sales team Nhận đính Sub-dealer tiềm năng để hợp tác ở mỗi khu vực được giao và thực hiện thị sát. Mục tiêu dựa trên kế hoạch thị sát từ bộ... Yêu cầu: • Học vấn: tốt nghiệp Cao đẳng trở lên • Sử dụng tốt vi tính văn phòng (Word, Excel, Power Point), đặc biệt là dùng Excel • Ưu tiên kinh nghiệm ngành Điện Tử Tiêu Dùng • Từng làm promoter cho Sony từ 1 năm trở lên là lợi thế • Có kỹ năng giao tiếp tốt •...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/sales-representative-dai-dien-kinh-doanh--2046858-jv,2026-05-26T00:31:23.770834
scraped_vietnamworks_algolia_02364,Tech Expert Engagement Specialist,FPT Software,,Hà Nội,9200000,17250000,full-time,any,5,university,"ABOUT FPT SOFTWARE FPT Software, a subsidiary of FPT Group, is a leading global IT service provider headquartered in Vietnam. With 33,000&#43; employees in 88 offices across 30 countries, we serve 1,100&#43; clients, including 96 Fortune 500 companies. We believe diversity fuels innovation and strive to create an inclusive workplace where talents of all backgrounds... Yêu cầu: Basic Qualifications • 5-10 years of experience in the Tech industry, Recruitment, Partnership, or Community Development • Ability to confidently engage with senior engineers • Existing network of senior tech experts/industry leaders • Proactive, sharp, and genuinely curious about people and technology • Strong understanding of tech domains such as AI, Cloud, Automotive, BFSI, etc. Nice to have • Excellent...",other,VietnamWorks_Algolia,https://www.vietnamworks.com/tech-expert-engagement-specialist-2032058-jv,2026-05-25T23:57:17.039726
scraped_vietnamworks_algolia_04231,E-Commerce Operations & Customer Service Specialist,HYGGE INC.,Communication|English|Erp,Hồ Chí Minh,9600000,18000000,full-time,any,0,high,"Location: Binh Thanh District, Ho Chi Minh City, Vietnam Employment Type: Full-time Working Hours: Night Shift (9:00 PM – 6:00 AM, Vietnam Time) What You’ll Do Operations • Process and manage orders using Lingxing (ERP system) • Manage inventory movements across warehouses and fulfillment channels • Maintain accurate inventory data and ensure timely updates • Update and maintain shipping templates and... Yêu cầu: Requirements • Good spoken and written English (clear communication is more important than accent) • Ability to write professional business emails in English • Basic understanding of e-commerce operations and workflows Preferred Qualifications • Experience working with Amazon or other e-commerce platforms • Experience with ERP systems or order/inventory management tools • Basic understanding of order processing, inventory management, and fulfillment...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/e-commerce-operations-and-customer-service-specialist-2043510-jv,2026-05-26T00:31:26.767724
scraped_vietnamworks_algolia_00129,Nhân Viên Cơ Sở Vật Chất & An Ninh (Aeon Mall Thanh Hóa - 576),"AEONMALL Vietnam Co., Ltd.",Bảo vệ,Thanh Hóa,8000000,15000000,full-time,<35,1,university,"AEONMALL Vietnam Co., Ltd là thành viên trọng điểm của tập đoàn AEON (Nhật Bản), chuyên về lĩnh vực phát triển và vận hành Trung tâm thương mại (TTTM). Với triết lý cốt lõi “Khách hàng là trên hết” , chúng tôi không ngừng nỗ lực kiến tạo những TTTM hiện đại nhằm nâng tầm... Yêu cầu: - Tốt nghiệp Đại học. - Ứng viên có 1 – 3 năm kinh nghiệm và hiểu biết trong lĩnh vực vực vận hành tòa nhà và kiến thức về cơ điện (M&E) cũng như xây dựng là điểm cộng. - Thành thạo tiếng Anh và tiếng Việt (nghe, nói, đọc, viết). - Sử dụng tốt Microsoft...",security,VietnamWorks_Algolia,https://www.vietnamworks.com/nhan-vien-co-so-vat-chat-an-ninh-aeon-mall-thanh-hoa-576--2057840-jv,2026-05-25T19:37:23.887408
scraped_vietnamworks_algolia_05132,Giám Sát Kinh Doanh - Quận 1,Shinhan Vietnam Finance Company Limited,Kinh doanh|Lao động phổ thông,Hồ Chí Minh,3000000,3000000,full-time,any,2,high,"TÓM TẮT CÔNG VIỆC Mục tiêu chính là quản lý đội ngũ bán hàng thực hiện nhiệm vụ bán hàng và cung cấp dịch vụ khách hàng. Trách nhiệm này bao gồm công tác huấn luyện, đào tạo đội ngũ bán hàng một cách chuyên nghiệp và hiệu quả — đặc biệt là chỉ tiêu... Yêu cầu: 1. Trình độ chuyên môn - Tốt nghiệp Cao đẳng, Đại học,.... 2. Kinh nghiệm làm việc - Ít nhất 2 đến 3 năm kinh nghiệm tại vị trí Trưởng nhóm trở lên trong lĩnh vực tài chính, ngân hàng, với ít nhất 1 năm trong vai trò giám sát 3. Kiến thức - Kiến thức về lĩnh vực...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/giam-sat-kinh-doanh-quan-1--2048453-jv,2026-05-26T12:56:51.588781
scraped_vietnamworks_algolia_03013,Textile Service Engineer,Stäubli (H.k.) Ltd. Representative Office In Ho Chi Minh City,English,Hồ Chí Minh,9600000,18000000,full-time,any,2,university,"Stäubli (H.K.) Ltd. Representative Office in Ho Chi Minh City, Located at District 1 Company description Stäubli is a global industrial and mechatronics solution provider with three dedicated activities: Connectors, Robotics and Textile machinery, serving customers to increase their productivity in many industrial sectors. We are currently expanding our TEXTILE aftersales service team in Vietnam,... Yêu cầu: • University Degree in Engineering. Textile related subjects is a PLUS. • Preferably with 2 to 5 years of mechanical experience, with textile knowledge preferred • Good interpersonal skills, thinking/acting systemically and good motivator. • Willing to travel within Vietnam or other countries • Computer literate & familiar with MS Office applications • Fluent in written and spoken English, Mandarin or Cantonese...",service,VietnamWorks_Algolia,https://www.vietnamworks.com/textile-service-engineer--2046749-jv,2026-05-26T00:31:23.902608
scraped_vietnamworks_algolia_06389,Kế Toán Tổng Hợp,Công ty CP thiết bị Công Nghiệp Hoàng Ngọc Minh,Excel,Hà Nội,0,15000000,full-time,any,2,university,"Mô tả công việc • Hạch toán các nghiệp vụ kế toán phát sinh • Kiểm tra, đối chiếu số liệu giữa các phần hành • Theo dõi công nợ, chi phí, doanh thu • Lập báo cáo thuế, báo cáo nội bộ định kỳ • Hỗ trợ lập báo cáo tài chính • Lưu... Yêu cầu: • Tốt nghiệp Đại học/Cao đẳng chuyên ngành Kế toán • Kinh nghiệm 2–4 năm vị trí kế toán tổng hợp • Nắm vững nghiệp vụ kế toán, thuế • Thành thạo Excel, phần mềm kế toán • Cẩn thận, trung thực, có trách nhiệm • Có khả năng...",accounting,VietnamWorks_Algolia,https://www.vietnamworks.com/ke-toan-tong-hop-2057797-jv,2026-05-26T12:56:54.293681
scraped_vietnamworks_algolia_04794,Sales Management Specialist (Chinese-Speaking),Công Ty TNHH Công Nghệ Huawei Việt Nam,Communication|Chinese|Excel|Word,Hồ Chí Minh,9600000,18000000,full-time,any,3,high,"As a core sales operations role, this position empowers the frontline sales team through efficient process management, precise data analysis, and administrative support. The role ensures compliant, efficient sales execution to achieve regional targets and enhance operational performance. 作为企业销售体系的核心运营岗位，本职位通过高效的流程管理、精准的数据分析和行政支持，赋能一线销售团队。该角色确保销售活动合规、高效地执行，以实现区域目标并提升运营绩效。 Sales Process & Order Management 销售流程与订单管理 o Manage the end-to-end sales process (project registration, contract review, order processing, delivery,... Yêu cầu: 1. Have at least 3 years of experience in project management and sales management, and experience in data accounting, decision-making support, and KPI management. 2. Good command of Chinese (4 skills) 3. Be good at communication and proactively seek solutions to solve problems/issues. 4. Be proficient in PPT, Excel, and Word 5. Be sensitive to data and...",sales,VietnamWorks_Algolia,https://www.vietnamworks.com/sales-management-specialist-chinese-speaking-2045216-jv,2026-05-26T00:31:28.153197
